Reporting org id,Reporting org name,Reporting org type,Provider org id,Provider org name,Provider org type,Receiver org id,Receiver org name,Receiver org type,Humanitarian?,Strict?,Transaction direction,Total money
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dmc001,Red Cross of Monaco,,,,,1,1,incoming,78186
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dsi015,Sime Darby Berhad,,,,,1,1,incoming,143173
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,des002,Spanish Government,,,,,1,1,incoming,6399984
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,des001,Spanish Red Cross,,,,,1,1,incoming,302857
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dse001,Swedish Red Cross,,,,,1,1,incoming,3042420
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dch002,Swiss Government,,,,,1,1,incoming,1033378
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dch001,Swiss Red Cross,,,,,1,1,incoming,3471555
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dch003,Switzerland - Private Donors,,,,,1,1,incoming,1409
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dca001,The Canadian Red Cross Society,,,,,1,1,incoming,5184256
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dnl001,The Netherlands Red Cross,,,,,1,1,incoming,5359314
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dph001,The Philippine National Red Cross,,,,,1,1,incoming,24270
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dth001,The Thai Red Cross Society,,,,,1,1,incoming,199337
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dto011,Toyota Motor Corp.,,,,,1,1,incoming,19069
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dtr001,Turkish Red Crescent Society,,,,,1,1,incoming,62003
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,41122,UNICEF,40,,,,1,1,incoming,1177740
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dun999,Unidentified donor,,,,,1,1,incoming,25737
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,41114,"United Nations agency, fund or commission (UN)",40,,,,1,1,incoming,1738635
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dus003,United States - Private Donors,,,,,1,1,incoming,1929
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dus010,United States Government - USAID,,,,,1,1,incoming,19850935
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,41143,WHO/World Health Organization,40,,,,1,1,incoming,4908829
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dwe010,Western Union Foundation,,,,,1,1,incoming,9646
xm-dac-21018,International Federation of Red Cross and Red Crescent Societies,90,dwo015,World Cocoa Foundation,,,,,1,1,incoming,138916
xm-dac-41302,International Labour Organization (ILO),40,,,,,(Direct expenditure),,0,0,outgoing,283809
xm-dac-41302,International Labour Organization (ILO),40,,,,,(Direct expenditure),,0,1,outgoing,163633
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,,(Direct expenditure),,1,0,outgoing,8000296
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,,(Direct expenditure),,1,1,outgoing,1238757
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,,ABC DEVELOPMENT,22,1,1,outgoing,194935
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,,ACTION CONTRE LA FAIN,21,1,0,outgoing,233540
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,gb-chc-1047501,Action Against Hunger,21,1,0,outgoing,73072
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,gb-1-202615,CARE INTERNATIONAL,21,1,0,outgoing,289942
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,gb-chc-202615,Care International,21,1,0,outgoing,71061
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,us-ein-13-5563422,Catholic Relief Services (CRS),21,1,0,outgoing,225798
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,gb-chc-1092236,Concern Worldwide (UK),22,1,0,outgoing,878208
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,gb-chc-1107403,GOAL,21,1,0,outgoing,1338042
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,,Makerere University Walter Reed Project,80,1,1,outgoing,57875
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,,OPTIONS,21,1,0,outgoing,98680
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,dk-cvr-88136411,Oxfam IBIS,21,1,0,outgoing,264792
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,gb-chc-1076822,Save The Children International,21,1,0,outgoing,334026
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,gb-coh-213890,Save The Children UK,21,1,0,outgoing,380974
us-ein-13-5660870,International Rescue Committee Inc.,21,,,,gb-chc-285908,World Vision United Kingdom,21,1,0,outgoing,88064
us-ein-13-5660870,International Rescue Committee Inc.,21,gb-chc-1065972,IRC-UK,21,,,,1,0,incoming,9720196
us-ein-13-5660870,International Rescue Committee Inc.,21,gb-chc-1065972,IRC-UK,21,,,,1,1,incoming,1607638
xm-dac-45001,International Trade Centre (ITC),40,,,,,(Direct expenditure),,0,0,outgoing,181382
xm-dac-45001,International Trade Centre (ITC),40,,(Unspecified org),,,,,0,0,incoming,681648
fr-6,MAEDI,10,,,,,CICR,,0,0,outgoing,922623
fr-6,MAEDI,10,,,,,Comité International de la Croix-Rouge,,0,0,outgoing,355440
fr-6,MAEDI,10,,,,,Expertise France,,0,1,outgoing,236960
fr-6,MAEDI,10,,,,,Fondation Bouisson-Bertrand,,0,0,outgoing,219188
be-bce_kbo-0435563751,Memisa Belgique asbl,22,,,,,(Direct expenditure),,0,0,outgoing,165790
be-bce_kbo-0435563751,Memisa Belgique asbl,22,,,,,(Unspecified org),,0,0,outgoing,793217
be-bce_kbo-0435563751,Memisa Belgique asbl,22,,,,foundation dream,foundation dream,60,0,0,outgoing,90252
fi-3,Ministry for Foreign Affairs of Finland,10,,,,,(Unspecified org),,0,0,outgoing,22582139
fi-3,Ministry for Foreign Affairs of Finland,10,,,,,(Unspecified org),,0,1,outgoing,11754928
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-240,ACHV - Acción contra el Hambre,,0,0,outgoing,242019
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-240,ACHV - Acción contra el Hambre,,0,1,outgoing,423535
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-13,AMREF - FUNDACIÓN AFRICANA PARA LA MEDICINA Y LA INVESTIGACIÓN,,0,1,outgoing,38007
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-255,AMREF - Flying Doctors España,,0,1,outgoing,266165
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-4,CICR - Comité Internacional de la Cruz Roja,,0,1,outgoing,611905
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-208,Cruz Roja Española,,0,1,outgoing,222589
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-212,FCCD - Fons Català de Cooperació al Desenvolupament,,0,1,outgoing,12622
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-5,FICR - Federación Internacional de la Cruz Roja y la Media Luna Roja,,0,1,outgoing,1815150
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-877,FRS - Fundación de Religiosos para la Salud,,0,1,outgoing,27148
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-269,Farmacéuticos Mundi,,0,1,outgoing,52772
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-335,Fundación Juan Ciudad,,0,1,outgoing,39312
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-1065,Lliga dels Drets dels Pobles,,0,0,outgoing,53849
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-10,MSF - Médicos Sin Fronteras,,0,1,outgoing,6050
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-225,MSF - Médicos Sin Fronteras - España,,0,1,outgoing,6770
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-1383,Movimiento Extremeño por la Paz,,0,1,outgoing,5555
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-267,Médicos del Mundo,,0,1,outgoing,31182
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-171,OMS-CO - Organización Mundial de Salud - Contribución Obligataria,,0,1,outgoing,41143
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-181,Otra ONG nacional - país donante,,0,0,outgoing,3589
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-181,Otra ONG nacional - país donante,,0,1,outgoing,136586
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-708,Otra entidad,,0,1,outgoing,6050
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-183,Otra entidad sin ánimo de lucro del país donante,,0,1,outgoing,10356
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-57,PMA - Programa Mundial de Alimentos,,0,1,outgoing,802516
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-343,Save the Children,21,0,0,outgoing,242020
es-dir3-e04585801,"Ministry of Foreign Affairs and Cooperation, Spain",10,,,,ac-343,Save the Children,21,0,1,outgoing,522698
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,nl-kvk-32037590,IPA,70,1,1,outgoing,6244081
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,nl-kvk-33185213,KIT,80,0,1,outgoing,2664140
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,,MAECI,10,0,1,outgoing,1791450
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,,MCI AMSTERDAM OFFICE,70,0,1,outgoing,242045
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,,MEDIALAB GROUP,70,0,0,outgoing,81011
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,,MSF,21,1,1,outgoing,1889555
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,xm-dac-21501,OXFAM International,21,1,1,outgoing,11000128
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,,STICHTING OUTREACH SUPPORT MINISTRIES,23,1,1,outgoing,25624
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,gh-dsw-5574,Solidaridad Network West Africa,23,0,0,outgoing,27866
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,,Text to Change,22,0,0,outgoing,32029
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,41122,UNICEF,40,0,0,outgoing,31391398
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,41122,UNICEF,40,1,1,outgoing,6267000
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,,WB,,1,1,outgoing,5281000
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,,WHO-Assessed,40,1,1,outgoing,6213500
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,gb-chc-285908,World Vision United Kingdom,21,0,0,outgoing,1829280
xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,nl-kvk-41009723,ZOA,21,1,1,outgoing,159229
xm-dac-84,Ministry of Foreign Affairs of the Republic of Lithuania,10,,,,41140,World Food Programme,40,0,1,outgoing,22806
xm-dac-3-1,"Ministry of Foreign Affairs, Denmark",10,,,,,(Unspecified org),,0,1,outgoing,9116673
xm-dac-3-1,"Ministry of Foreign Affairs, Denmark",10,,,,dk-cvr-20700211,Danish Red Cross,,0,1,outgoing,2224232
xm-dac-3-1,"Ministry of Foreign Affairs, Denmark",10,,,,xm-dac-41122,UNICEF,40,0,1,outgoing,1673780
xm-dac-3-1,"Ministry of Foreign Affairs, Denmark",10,,,,xm-dac-41114,United Nations Development Programme,40,0,1,outgoing,4962040
xm-dac-3-1,"Ministry of Foreign Affairs, Denmark",10,,,,xm-dac-44001,xm-dac-44001,,0,1,outgoing,4895808
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,,(Unspecified org),90,0,0,outgoing,92749
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,,(Unspecified org),90,0,1,outgoing,245170
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,,Agence Sénégalaise De Promotion Touristique,72,0,1,outgoing,27735
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,nl-kvk-55238459,Aon Hewitt Risk & Financial Management B.V.,71,0,1,outgoing,7008
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,nl-kvk-24384048,CIBT Nederland,71,0,1,outgoing,435
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,nl-kvk-30195568,Centre for Safety,60,0,1,outgoing,6604
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,,Erasmus MC,90,0,1,outgoing,142807
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,,Parkeer (hier mogen alle foutieve aanvragen aan gekoppeld),90,0,1,outgoing,5750
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,ac-343,Save the Children,21,0,1,outgoing,11533
nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,nl-kvk-34115815,Stichting Antares,60,0,1,outgoing,19596
nz-1,New Zealand Ministry of Foreign Affairs and Trade,10,,,,,Pending Approval,90,0,1,outgoing,771500
nz-1,New Zealand Ministry of Foreign Affairs and Trade,10,,,,,Pending Approval,90,1,1,outgoing,2649687
no-brc-971277882,Norad - Norwegian Agency for Development Cooperation,10,,,,,(Unspecified org),,0,1,outgoing,11178689
gb-coh-2695347,Options Consultancy Services,70,,,,,(Direct expenditure),,0,0,outgoing,5271985
gb-coh-2695347,Options Consultancy Services,70,gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,0,0,incoming,5271985
us-ein-23-7069110,Oxfam America,21,,,,,(Direct expenditure),,0,1,outgoing,289872
gb-chc-202918,Oxfam GB,21,,,,,Oxfam Partner(s),22,0,0,outgoing,31001
gb-chc-202918,Oxfam GB,21,,,,,Oxfam Partner(s),22,0,1,outgoing,1678702
gb-chc-202918,Oxfam GB,21,,Action Against Hunger (ACF),,,,,0,1,incoming,24
gb-chc-202918,Oxfam GB,21,,Band Aid,60,,,,0,0,incoming,120321
gb-chc-202918,Oxfam GB,21,,Band Aid,60,,,,0,1,incoming,585
gb-chc-202918,Oxfam GB,21,,British Council,21,,,,0,1,incoming,1
gb-chc-202918,Oxfam GB,21,,Canadian Government - DFADT & GAC,10,,,,0,1,incoming,383566
gb-chc-202918,Oxfam GB,21,,Church Action on Poverty,,,,,0,1,incoming,-63
gb-chc-202918,Oxfam GB,21,gb-chc-1062638,Disasters Emergency Committee,22,,,,0,0,incoming,412777
gb-chc-202918,Oxfam GB,21,gb-chc-1062638,Disasters Emergency Committee,22,,,,0,1,incoming,5089178
gb-chc-202918,Oxfam GB,21,,EU - ECHO (EC Humanitarian Aid Dept),10,,,,0,1,incoming,766635
gb-chc-202918,Oxfam GB,21,,EU - European Development Fund,10,,,,0,1,incoming,616200
gb-chc-202918,Oxfam GB,21,,EU - Non-State Actors & LAs,,,,,0,1,incoming,5
gb-chc-202918,Oxfam GB,21,chy6271,GOAL,21,,,,0,1,incoming,187431
gb-chc-202918,Oxfam GB,21,,Gedeo Zonal Water Office,,,,,0,1,incoming,-4
gb-chc-202918,Oxfam GB,21,,H&S Davidson Trust,,,,,0,1,incoming,0
gb-chc-202918,Oxfam GB,21,,Int Organization for Migration (IOM),40,,,,0,1,incoming,29379
gb-chc-202918,Oxfam GB,21,us-ein-13-5660870,International Rescue Committee Inc.,21,,,,0,1,incoming,1593408
gb-chc-202918,Oxfam GB,21,,Irish Government - Irish Aid,10,,,,0,1,incoming,120503
gb-chc-202918,Oxfam GB,21,us-ein-91-1148123,Mercy Corps,21,,,,0,1,incoming,1577045
gb-chc-202918,Oxfam GB,21,,Norwegian Church Aid (NCA),,,,,0,1,incoming,3
gb-chc-202918,Oxfam GB,21,xm-dac-21501,OXFAM International,21,,,,0,1,incoming,1739750
gb-chc-202918,Oxfam GB,21,us-ein-23-7069110,Oxfam America,21,,,,0,1,incoming,814827
gb-chc-202918,Oxfam GB,21,,Oxfam Belgium (OX Solidaritie),21,,,,0,1,incoming,35252
gb-chc-202918,Oxfam GB,21,,Oxfam Canada,21,,,,0,1,incoming,-27
gb-chc-202918,Oxfam GB,21,,Oxfam Donor(s),60,,,,0,1,incoming,1473145
gb-chc-202918,Oxfam GB,21,,Oxfam France - Agir Ici,,,,,0,1,incoming,0
gb-chc-202918,Oxfam GB,21,,Oxfam Germany,10,,,,0,1,incoming,2300704
gb-chc-202918,Oxfam GB,21,,Oxfam Hong Kong,21,,,,0,1,incoming,179427
gb-chc-202918,Oxfam GB,21,dk-cvr-88136411,Oxfam IBIS,21,,,,0,1,incoming,40913
gb-chc-202918,Oxfam GB,21,,Oxfam Intermon,21,,,,0,1,incoming,93883
gb-chc-202918,Oxfam GB,21,,Oxfam Ireland,21,,,,0,1,incoming,25772
gb-chc-202918,Oxfam GB,21,,Oxfam New Zealand,21,,,,0,1,incoming,5791
gb-chc-202918,Oxfam GB,21,nl-kvk-27108436,Oxfam Novib,21,,,,0,1,incoming,2517616
gb-chc-202918,Oxfam GB,21,,Oxfam Quebec,21,,,,0,1,incoming,579189
gb-chc-202918,Oxfam GB,21,,ROMO Ltd,70,,,,0,1,incoming,1250
gb-chc-202918,Oxfam GB,21,,Restless Development,21,,,,0,0,incoming,52685
gb-chc-202918,Oxfam GB,21,,START-Network,21,,,,0,1,incoming,605584
gb-chc-202918,Oxfam GB,21,,Swedish Int'l Development Cooperation,10,,,,0,1,incoming,624445
gb-chc-202918,Oxfam GB,21,,Swiss Agency for Dev and Co-op,10,,,,0,1,incoming,289668
gb-chc-202918,Oxfam GB,21,gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,0,1,incoming,6005421
gb-chc-202918,Oxfam GB,21,,UN High Commissioner for Refugees UNHCR,,,,,0,1,incoming,1
gb-chc-202918,Oxfam GB,21,,UN Office for the Co-ord of Hum Affairs,40,,,,0,1,incoming,-240
gb-chc-202918,Oxfam GB,21,,UN Population Fund,,,,,0,1,incoming,-6
gb-chc-202918,Oxfam GB,21,,UN UNMEER,40,,,,0,1,incoming,35019
gb-chc-202918,Oxfam GB,21,,UN United Nations Children's Fund UNICEF,40,,,,0,1,incoming,5553078
gb-chc-202918,Oxfam GB,21,,UN Women - empowerment of women,40,,,,0,1,incoming,42004
gb-chc-202918,Oxfam GB,21,,UN World Food Programme (WFP),40,,,,0,1,incoming,1647
gb-chc-202918,Oxfam GB,21,,US - USAID (OFDA),10,,,,0,1,incoming,553791
gb-chc-202918,Oxfam GB,21,,WWF World Wildlife Fund,21,,,,0,1,incoming,36
dk-cvr-88136411,Oxfam IBIS,21,,,,,Oxfam Liberia,21,0,0,outgoing,1268226
dk-cvr-88136411,Oxfam IBIS,21,,,,,Oxfam Sierra Leone,21,0,0,outgoing,1391333
nl-kvk-27108436,Oxfam Novib,21,,,,,(Direct expenditure),,0,1,outgoing,197727
nl-kvk-27108436,Oxfam Novib,21,,,,,(Direct expenditure),,1,0,outgoing,88518
nl-kvk-27108436,Oxfam Novib,21,,,,,(Direct expenditure),,1,1,outgoing,85158
nl-kvk-27108436,Oxfam Novib,21,,,,,AFRICAN WOMEN &YOUTH ACTION 4 DEVEL,,1,0,outgoing,228023
nl-kvk-27108436,Oxfam Novib,21,,,,nl-kvk-41158230,CARE Nederland,21,0,1,outgoing,2100106
nl-kvk-27108436,Oxfam Novib,21,,,,nl-kvk-41160054,Cordaid,21,0,1,outgoing,2077660
nl-kvk-27108436,Oxfam Novib,21,,,,,FOUNDATION FOR URBAN RURAL ADVANCEM,,1,0,outgoing,60401
nl-kvk-27108436,Oxfam Novib,21,,,,,National Association for local Deve,24,1,1,outgoing,228541
nl-kvk-27108436,Oxfam Novib,21,,,,us-ein-23-7069110,Oxfam America,21,1,1,outgoing,123123
nl-kvk-27108436,Oxfam Novib,21,,,,gb-chc-202918,Oxfam GB,21,0,1,outgoing,2716293
nl-kvk-27108436,Oxfam Novib,21,,,,es-cif-g-8236803,"Oxfam is an international confederation of 17 organizations working together in more than 90 countries. Oxfam International was formed in 1995 by a group of independent non-governmental organizations. Their aim was to work together for greater impact on the international stage to reduce poverty and injustice. The name Oxfam comes from the Oxford Committee for Famine Relief, founded in Britain in 1942. The group campaigned for food supplies to be sent through an allied naval blockade to starving women and children in enemy-occupied Greece during the Second World War. As well as becoming a world leader in the delivery of emergency relief, Oxfam International implements long-term development programs in vulnerable communities. We are also part of a globalmovement, campaigning with others, for instance, to end unfair trade rules, demand better health and education services for all, and to combat climate change. Today, there are 17 member organizations of the Oxfam International confederation. They are based in: Australia, Belgium, Canada, France, Germany, Great Britain, Hong Kong, Ireland, India, Italy, Japan, Mexico, The Netherlands, New Zealand, Quebec, Spain and the United States. The Oxfam International Secretariat is based in Oxford, UK. The Secretariat runs advocacy offices in Brussels, Geneva, New York, Washington DC and Brasilia. Intermon Oxfam is an actor in the implementation of this project.",21,1,0,outgoing,142101
nl-kvk-27108436,Oxfam Novib,21,,,,nl-kvk-41201463,SAVE THE CHILDREN (NLD),21,0,1,outgoing,1125585
nl-kvk-27108436,Oxfam Novib,21,,,,,Solidarité Action Développement,90,1,1,outgoing,114749
nl-kvk-27108436,Oxfam Novib,21,,,,nl-kvk-41198890,Stichting Plan Nederland,21,0,1,outgoing,1449733
nl-kvk-27108436,Oxfam Novib,21,,,,nl-kvk-41149287,"Terre des Hommes is an aid organization, founded in 1965, dedicated to stopping child exploitation in developing countries. By taking a goal and result-oriented approach, Terre des Hommes supports over 250 projects worldwide in the area of education, health care and independence. These projects are developed, established and implemented by local partners, so that activities can be geared closely to the practical requirements of the local population. Additionally, Terre des Hommes pursues a childrens rights campaign at national and international level consistent with the Convention on the Rights of the Child, both independently and in collaboration with local project partners.",21,0,1,outgoing,1575316
nl-kvk-27108436,Oxfam Novib,21,,,,,West African Democracy Radio,90,0,1,outgoing,193838
nl-kvk-27108436,Oxfam Novib,21,,,,nl-kvk-41009723,ZOA,21,0,1,outgoing,880734
nl-kvk-27108436,Oxfam Novib,21,nl-1,Ministry of Foreign Affairs NL,10,,,,0,1,incoming,10213677
nl-kvk-27108436,Oxfam Novib,21,,OXFAM GERMANY,10,,,,1,1,incoming,343290
nl-kvk-27108436,Oxfam Novib,21,,OXFAM-IN-BELGIUM (SOLIDARITÉ),10,,,,1,0,incoming,228023
gb-coh-1364201,Plan International UK,21,,,,,Plan International Inc. (Liberia Country Office),22,0,1,outgoing,1
gb-coh-1364201,Plan International UK,21,gb-chc-1062638,Disasters Emergency Committee,22,,,,0,1,incoming,1
gb-chc-1076822,Save The Children International,21,,,,,(Direct expenditure),,0,1,outgoing,132331
gb-chc-1076822,Save The Children International,21,,,,,(Direct expenditure),,1,0,outgoing,501867
gb-chc-1076822,Save The Children International,21,,,,gb-chc-107682,(Direct expenditure),,1,1,outgoing,9956401
gb-chc-1076822,Save The Children International,21,gb-coh-213890,Save The Children UK,21,,,,0,1,incoming,132331
gb-chc-1076822,Save The Children International,21,gb-coh-213890,Save The Children UK,21,,,,1,0,incoming,501867
gb-chc-1076822,Save The Children International,21,gb-coh-213890,Save The Children UK,21,,,,1,1,incoming,5408776
gb-coh-213890,Save The Children UK,21,,,,gb-chc-1076822,Save The Children International,21,0,1,outgoing,139126
gb-coh-213890,Save The Children UK,21,,,,gb-chc-1076822,Save The Children International,21,1,0,outgoing,537506
gb-coh-213890,Save The Children UK,21,,,,gb-chc-1076822,Save The Children International,21,1,1,outgoing,9987526
gb-coh-213890,Save The Children UK,21,gb-chc-1062638,Disasters Emergency Committee,22,,,,0,1,incoming,5399491
gb-coh-213890,Save The Children UK,21,,ECHO - European Civil Protection and Humanitarian Aid Operations (European Commission),40,,,,1,0,incoming,493152
gb-coh-213890,Save The Children UK,21,chy6271,GOAL,21,,,,0,1,incoming,139126
gb-coh-213890,Save The Children UK,21,21506,IRC/International Rescue Committee,21,,,,1,1,incoming,1515743
gb-coh-213890,Save The Children UK,21,gb-gov-1,"UK - Foreign, Commonwealth and Development Office",10,,,,1,1,incoming,10294835
gb-coh-213890,Save The Children UK,21,41122,UNICEF,40,,,,1,0,incoming,636
gb-coh-213890,Save The Children UK,21,41122,UNICEF,40,,,,1,1,incoming,1816792
gb-chc-207544,Sightsavers,21,,,,,(Direct expenditure),,0,1,outgoing,253714
gb-chc-207544,Sightsavers,21,xm-dac-21-1,DFAT / Irish Aid,10,,,,0,1,incoming,100002
xm-dac-69-2,Slovak Aid,10,,,,xm-dac-41307,World Health Organisation,40,0,1,outgoing,19253
gb-coh-03846881,Social Development Direct Limited,70,,2 - Accountable,,,,,0,0,incoming,4395
gb-coh-03846881,Social Development Direct Limited,70,gb-chc-1105851,Christian Aid,21,,,,0,0,incoming,37345
gb-chc-1128536,Street Child,21,,,,,Street Child of Liberia,22,0,1,outgoing,307180
gb-chc-1128536,Street Child,21,,,,,Street Child of Sierra Leone,22,0,1,outgoing,1007806
gb-chc-1128536,Street Child,21,gb-1,DFID,10,,,,0,1,incoming,1377446
se-0,Sweden,10,,,,47005,African Union (excluding peacekeeping facilities),40,0,1,outgoing,2915494
se-0,Sweden,10,,,,,Central Government in donor country,10,1,0,outgoing,53386009
se-0,Sweden,10,,,,,Central Government in donor country,10,1,1,outgoing,13779278
se-0,Sweden,10,,,,11000,Donor Government,10,0,0,outgoing,1585
se-0,Sweden,10,,,,,Donor country-based NGO,22,0,0,outgoing,6431874
se-0,Sweden,10,,,,41301,FAO/Food and Agriculture Organization,40,1,1,outgoing,1482923
se-0,Sweden,10,,,,,Göteborgs universitet,80,0,0,outgoing,348940
se-0,Sweden,10,,,,,INTERNATIONAL NGO,21,1,1,outgoing,4052537
se-0,Sweden,10,,,,21506,IRC/International Rescue Committee,21,0,1,outgoing,1048120
se-0,Sweden,10,,,,21018,International Federation of Red Cross and Red Crescent Societies,21,1,1,outgoing,2940670
se-0,Sweden,10,,,,,Karolinska Institutet,80,0,0,outgoing,378600
se-0,Sweden,10,,,,,Karolinska Institutet,80,0,1,outgoing,914362
se-0,Sweden,10,,,,,Nordiska Afrikainstitutet,80,0,1,outgoing,472953
se-0,Sweden,10,,,,,Other multilateral institution,40,0,0,outgoing,2171623
se-0,Sweden,10,,,,,Other non-financial corporations,71,0,0,outgoing,391225
se-0,Sweden,10,,,,12000,Recipient Government,10,0,0,outgoing,610481
se-0,Sweden,10,,,,12000,Recipient Government,10,0,1,outgoing,52652
se-0,Sweden,10,,,,41122,UNICEF,40,0,1,outgoing,473637
se-0,Sweden,10,,,,41122,UNICEF,40,1,0,outgoing,123733163
se-0,Sweden,10,,,,41122,UNICEF,40,1,1,outgoing,18950714
se-0,Sweden,10,,,,41146,UNWOMEN/United Nations Entity for Gender Equality and the Empowerment of Women,40,0,0,outgoing,7522072
se-0,Sweden,10,,,,41114,"United Nations agency, fund or commission (UN)",40,0,0,outgoing,6559862
se-0,Sweden,10,,,,41000,"United Nations agency, fund or commission (UN)",40,1,1,outgoing,14577472
